Date,Pred_Close_future10,Pred_Close_future5,Pred_Close_future2,Pred_Close_future1,Dummy,High,Low,Open,Close,Volume,Adj Close,Pred_Close_future1_offset,Pred_Close_future1_offset_dif,Pred_Close_future2_offset,Pred_Close_future2_offset_dif,Pred_Close_future5_offset,Pred_Close_future5_offset_dif,Pred_Close_future10_offset,Pred_Close_future10_offset_dif
2021-01-27,28420.42721489235,28688.750178958755,28658.74627167359,28641.54261225555,,28754.990234375,28542.0,28665.33984375,28635.2109375,69000000.0,28635.2109375,28740.828633521684,105.61769602168351,28594.69353621034,-40.517401289660484,28803.36165501643,168.15071751642972,29033.679101815447,398.4681643154472
2021-01-28,28674.900507543935,28948.889124857727,28485.911970938556,28740.828633521684,,28360.48046875,27975.849609375,28169.26953125,28197.419921875,123900000.0,28197.419921875,28276.966960208025,79.54703833302483,28050.227220720728,-147.19270115427207,28203.7751472058,6.355225330800749,28478.587444925215,281.1675230502151
2021-01-29,28497.49914866849,28728.139645671006,28594.69353621034,28276.966960208025,,28320.720703125,27629.80078125,28320.720703125,27663.390625,91700000.0,27663.390625,27891.269683151506,227.8790581515059,27702.282797546126,38.89217254612595,27995.10808505304,331.7174600530416,28407.109025748447,743.7184007484466
2021-02-01,28295.67947208113,28807.315396890044,28050.227220720728,27891.269683151506,,28107.099609375,27649.0703125,27649.0703125,28091.05078125,65700000.0,28091.05078125,28176.771890136413,85.72110888641328,27992.803928718902,-98.24685253109783,28176.251387091586,85.20060584158637,28499.082734599477,408.0319533494767
2021-02-02,28973.35746226739,28651.831351057626,27702.282797546126,28176.771890136413,,28379.310546875,28089.119140625,28207.48046875,28362.169921875,67500000.0,28362.169921875,28521.41380169755,159.24387982254848,28350.77231086325,-11.397611011750996,28566.374069661833,204.20414778683335,28885.385647337884,523.2157254628837
2021-02-03,28829.11513055116,28803.36165501643,27992.803928718902,28521.41380169755,,28669.94921875,28402.30078125,28482.7109375,28646.5,84000000.0,28646.5,28714.143470885232,67.64347088523209,28544.197457591537,-102.30254240846261,28706.25538688898,59.755386888980865,28916.062086934224,269.56208693422377
2021-02-04,29119.351690237876,28203.7751472058,28350.77231086325,28714.143470885232,,28600.220703125,28325.890625,28557.4609375,28341.94921875,81100000.0,28341.94921875,28496.721869023517,154.77265027351677,28310.012524941936,-31.936693808063865,28511.287628333084,169.33840958308429,28778.393682810478,436.4444640604779
2021-02-05,28969.737668209244,27995.10808505304,28544.197457591537,28496.721869023517,,28785.7109375,28548.26953125,28631.4609375,28779.189453125,93200000.0,28779.189453125,28817.798871610314,38.609418485313654,28700.724866190227,-78.46458693477325,28861.762548916275,82.57309579127468,28983.935789635172,204.7463365101721
2021-02-08,28989.130688593723,28176.251387091586,28310.012524941936,28817.798871610314,,29400.560546875,28817.599609375,28831.580078125,29388.5,93600000.0,29388.5,29285.456519233063,-103.04348076693714,29177.64372958988,-210.8562704101205,29212.15450693108,-176.34549306891859,29087.30233013816,-301.1976698618382
2021-02-09,28807.212854065932,28566.374069661833,28700.724866190227,29285.456519233063,,29585.75,29350.48046875,29435.609375,29505.9296875,86900000.0,29505.9296875,29602.804368715268,96.87468121526763,29558.443951623514,52.514264123514295,29740.08825631952,234.15856881951913,29646.190309972968,140.26062247296795
2021-02-10,29033.679101815447,28706.25538688898,29177.64372958988,29602.804368715268,,29562.9296875,29368.1796875,29412.55078125,29562.9296875,81100000.0,29562.9296875,29620.05662036827,57.12693286826834,29525.0022269357,-37.92746056430042,29652.487499709707,89.55781220970675,29612.85839871294,49.92871121293865
2021-02-12,28478.587444925215,28511.287628333084,29558.443951623514,29620.05662036827,,29650.509765625,29417.3203125,29635.880859375,29520.0703125,79800000.0,29520.0703125,29595.464350879192,75.39403837919235,29490.960696280003,-29.109616219997406,29659.316691696644,139.24637919664383,29703.003877282143,182.93356478214264
2021-02-15,28407.109025748447,28861.762548916275,29525.0022269357,29595.464350879192,,30092.33984375,29662.41015625,29662.41015625,30084.150390625,70300000.0,30084.150390625,30021.875217729248,-62.27517289575189,29958.91456636833,-125.23582425666973,30037.842593008652,-46.30779761634767,29905.07282018708,-179.07757043791935
2021-02-16,28499.082734599477,29212.15450693108,29490.960696280003,30021.875217729248,,30714.51953125,30191.650390625,30229.4609375,30467.75,81300000.0,30467.75,30564.663265306735,96.91326530673541,30543.073576143943,75.32357614394277,30685.813224532176,218.0632245321758,30528.407133879373,60.65713387937285
2021-02-17,28885.385647337884,29740.08825631952,29958.91456636833,30564.663265306735,,30398.19921875,30191.009765625,30366.8203125,30292.189453125,74800000.0,30292.189453125,30412.878446877003,120.68899375200272,30310.684787929058,18.495334804058075,30504.372776567936,212.18332344293594,30527.824417054653,235.63496392965317
2021-02-18,28916.062086934224,29652.487499709707,30543.073576143943,30412.878446877003,,30560.490234375,30140.009765625,30311.98046875,30236.08984375,77900000.0,30236.08984375,30334.656287639402,98.56644388940185,30218.923903374,-17.165940375998616,30379.334060029127,143.2442162791267,30457.16666492913,221.07682117912918
2021-02-19,28778.393682810478,29659.316691696644,30310.684787929058,30334.656287639402,,30169.58984375,29847.330078125,29970.58984375,30017.919921875,63700000.0,30017.919921875,30089.22305985354,71.30313797853887,29934.52583695762,-83.3940849173814,30083.16852575168,65.24860387668014,30214.41940675024,196.49948487523943
2021-02-22,28983.935789635172,30037.842593008652,30218.923903374,30089.22305985354,,30458.130859375,30089.1796875,30281.779296875,30156.029296875,62800000.0,30156.029296875,30248.805664116517,92.77636724151671,30133.89406305179,-22.13523382321,30301.84151698742,145.81222011242062,30416.453997390345,260.42470051534474
2021-02-24,29087.30233013816,30685.813224532176,29934.52583695762,30248.805664116517,,30089.58984375,29671.69921875,30020.109375,29671.69921875,79300000.0,29671.69921875,29875.35361792834,203.6543991783401,29703.054724084213,31.355505334213376,29947.581905251718,275.8826865017181,30240.1046757563,568.4054570063017
2021-02-25,29646.190309972968,30504.372776567936,30133.89406305179,29875.35361792834,,30213.279296875,30044.4296875,30077.26953125,30168.26953125,70100000.0,30168.26953125,30277.07340939343,108.80387814342976,30117.793978467584,-50.475552782416344,30366.49783746898,198.22830621898174,30686.965335726738,518.695804476738
2021-02-26,29612.85839871294,30379.334060029127,29703.054724084213,30277.07340939343,,29760.310546875,28966.009765625,29753.73046875,28966.009765625,92900000.0,28966.009765625,29235.159666066058,269.149900441058,28993.28207590396,27.272310278960504,29260.23702212528,294.2272565002786,29697.506378480815,731.4966128558153
2021-03-01,29703.003877282143,30083.16852575168,30117.793978467584,29235.159666066058,,29686.390625,29396.0390625,29419.44921875,29663.5,62700000.0,29663.5,29749.716241438873,86.21624143887311,29565.47076394153,-98.02923605847172,29801.70463353698,138.20463353698142,30170.653350225883,507.1533502258826
2021-03-02,29905.07282018708,30301.84151698742,28993.28207590396,29749.716241438873,,29996.390625,29314.8203125,29939.75,29408.169921875,70100000.0,29408.169921875,29617.822718669777,209.6527967947768,29441.75933758961,33.58941571461037,29699.28175562818,291.1118337531807,30029.65354435728,621.4836224822793
2021-03-03,30528.407133879373,29947.581905251718,29565.47076394153,29617.822718669777,,29604.369140625,29336.599609375,29482.119140625,29559.099609375,68800000.0,29559.099609375,29645.418100442388,86.3184910673881,29432.265152645297,-126.83445672970265,29645.360582381138,86.26097300613765,29997.293827339076,438.1942179640755
2021-03-04,30527.824417054653,30366.49783746898,29441.75933758961,29645.418100442388,,29277.189453125,28711.0390625,29198.419921875,28930.109375,75200000.0,28930.109375,29018.351917440305,88.24254244030453,28769.266364868963,-160.84301013103686,28976.94259389653,46.833218896528706,29339.045144948177,408.93576994817704
2021-03-05,30457.16666492913,29260.23702212528,29432.265152645297,29018.351917440305,,28867.830078125,28308.5703125,28725.48046875,28864.3203125,85800000.0,28864.3203125,28977.987752569607,113.66744006960653,28742.546294177184,-121.77401832281612,29017.766846942017,153.44653444201685,29478.85873358231,614.5384210823104
2021-03-08,30214.41940675024,29801.70463353698,28769.266364868963,28977.987752569607,,29255.900390625,28644.259765625,29208.189453125,28743.25,92400000.0,28743.25,28821.613208606956,78.3632086069556,28615.386921213707,-127.86307878629304,28807.148518528673,63.89851852867287,29096.86186171393,353.6118617139291
2021-03-09,30416.453997390345,29699.28175562818,28742.546294177184,28821.613208606956,,29053.560546875,28609.2109375,28748.869140625,29027.939453125,96700000.0,29027.939453125,29153.64162015915,125.70216703414917,28966.03747111559,-61.90198200941086,29181.381064623594,153.44161149859428,29523.63761138916,495.69815826416016
2021-03-10,30240.1046757563,29645.360582381138,28615.386921213707,29153.64162015915,,29233.470703125,28960.08984375,29118.279296875,29036.560546875,83000000.0,29036.560546875,29153.694454386947,117.13390751194675,28938.439308196655,-98.12123867834453,29128.745947882766,92.1854010077659,29443.05541168363,406.49486480862834
2021-03-11,30686.965335726738,28976.94259389653,28966.03747111559,29153.694454386947,,29255.419921875,28995.330078125,29033.919921875,29211.640625,78500000.0,29211.640625,29357.1869718174,145.54634681739844,29176.43779216055,-35.20283283945173,29375.77282907639,164.13220407639164,29665.93525374611,454.2946287461091
2021-03-12,29697.506378480815,29017.766846942017,28938.439308196655,29357.1869718174,,29744.3203125,29210.400390625,29287.740234375,29717.830078125,96600000.0,29717.830078125,29725.446936814114,7.616858689114451,29583.358940063044,-134.47113806195557,29695.467059247196,-22.36301887780428,29779.792146833614,61.962068708613515
2021-03-15,30170.653350225883,28807.148518528673,29176.43779216055,29725.446936814114,,29884.73046875,29670.310546875,29804.5,29766.970703125,94100000.0,29766.970703125,29940.769941158593,173.7992380335927,29851.01075111516,84.0400479901582,30024.001753163524,257.031050038524,30050.586108843796,283.61540571879596
2021-03-16,30029.65354435728,29181.381064623594,29583.358940063044,29940.769941158593,,30026.400390625,29755.470703125,29770.390625,29921.08984375,83800000.0,29921.08984375,29926.38005912304,5.290215373039246,29787.529522806406,-133.56032094359398,29875.356607347727,-45.73323640227318,29865.41301342845,-55.67683032155037
2021-03-17,29997.293827339076,29128.745947882766,29851.01075111516,29926.38005912304,,29984.970703125,29825.16015625,29836.830078125,29914.330078125,74600000.0,29914.330078125,30020.1814812026,105.85140307759866,29917.6809716376,3.350893512601033,30080.008337482577,165.6782593575772,30120.059007537784,205.72892941278405
2021-03-18,29339.045144948177,29375.77282907639,29787.529522806406,30020.1814812026,,30485.0,30041.5,30148.48046875,30216.75,95400000.0,30216.75,30266.613513462245,49.863513462245464,30183.172336029354,-33.57766397064552,30322.19365890487,105.44365890487097,30307.454899529228,90.70489952922799
2021-03-19,29478.85873358231,29695.467059247196,29917.6809716376,30266.613513462245,,30049.76953125,29621.220703125,29904.5703125,29792.05078125,128500000.0,29792.05078125,29870.453276420012,78.40249517001212,29713.432935569435,-78.61784568056464,29859.316884456202,67.26610320620239,29947.39118888043,155.34040763042867
2021-03-22,29096.86186171393,30024.001753163524,30183.172336029354,29870.453276420012,,29472.98046875,29107.630859375,29444.099609375,29174.150390625,78800000.0,29174.150390625,29346.490405465476,172.34001484047621,29158.806577493786,-15.34381313121412,29406.7330226528,232.58263202779926,29741.675597459776,567.5252068347763
2021-03-23,29523.63761138916,29875.356607347727,29713.432935569435,29346.490405465476,,29496.830078125,28995.919921875,29381.490234375,28995.919921875,79200000.0,28995.919921875,29199.32612062071,203.40619874570984,29019.940603205934,24.020681330934167,29279.990609654342,284.0706877793418,29650.391851364402,654.4719294894021
2021-03-24,29443.05541168363,30080.008337482577,29158.806577493786,29199.32612062071,,28867.669921875,28379.060546875,28765.55078125,28405.51953125,96000000.0,28405.51953125,28653.55377451307,248.0342432630714,28431.965426904848,26.445895654847845,28726.132483178517,320.61295192851685,29207.46400671196,801.9444754619617
2021-03-25,29665.93525374611,30322.19365890487,29019.940603205934,28653.55377451307,,28821.830078125,28414.919921875,28457.330078125,28729.880859375,72800000.0,28729.880859375,28913.930874847574,184.05001547257416,28708.097543249605,-21.783316125394776,28969.454523028107,239.57366365310736,29411.82679782703,681.9459384520305
2021-03-26,29779.792146833614,29859.316884456202,28431.965426904848,28913.930874847574,,29240.740234375,28953.220703125,29068.51953125,29176.69921875,73700000.0,29176.69921875,29373.50514641404,196.80592766404152,29171.046342507005,-5.652876242995262,29436.56741398573,259.8681952357292,29870.16507974267,693.4658609926701
2021-03-29,30050.586108843796,29406.7330226528,28708.097543249605,29373.50514641404,,29578.369140625,29200.880859375,29478.119140625,29384.51953125,107900000.0,29384.51953125,29542.69717247458,158.17764122458175,29356.355860970216,-28.163670279784128,29575.38330339943,190.8637721494306,29882.50721137505,497.98768012505025
2021-03-30,29865.41301342845,29279.990609654342,29171.046342507005,29542.69717247458,,29478.19921875,29283.890625,29365.0390625,29432.69921875,79900000.0,29432.69921875,29489.429567994084,56.73034924408421,29306.51311274967,-126.18610600032844,29452.3663364409,19.66711769090034,29632.448360446142,199.74914169614203
2021-03-31,30120.059007537784,28726.132483178517,29356.355860970216,29489.429567994084,,29348.990234375,29165.51953125,29278.330078125,29178.80078125,82000000.0,29178.80078125,29219.629974525422,40.82919327542186,29016.389806482475,-162.41097476752475,29166.550685766153,-12.250095483846962,29366.596971104387,187.7961898543872
2021-04-01,30307.454899529228,28969.454523028107,29306.51311274967,29219.629974525422,,29585.4609375,29318.8203125,29441.91015625,29388.869140625,75600000.0,29388.869140625,29388.452645713463,-0.41649491153657436,29266.857525182422,-122.01161544257775,29393.12899040291,4.259849777910858,29436.69247659389,47.823335968889296
2021-04-02,29947.39118888043,29436.56741398573,29016.389806482475,29388.452645713463,,29869.669921875,29694.08984375,29704.66015625,29854.0,57200000.0,29854.0,29899.583111484535,45.58311148453504,29836.19564184174,-17.804358158260584,30007.757588935783,153.75758893578313,30008.13089962257,154.13089962257072
2021-04-05,29741.675597459776,29575.38330339943,29266.857525182422,29899.583111484535,,30195.0,30024.25,30084.609375,30089.25,55400000.0,30089.25,30188.891742210835,99.64174221083522,30094.83953193063,5.589531930629164,30265.981094995514,176.73109499551356,30301.739786386024,212.4897863860242
2021-04-06,29650.391851364402,29452.3663364409,29836.19564184174,30188.891742210835,,30208.890625,29665.859375,30208.890625,29696.630859375,65500000.0,29696.630859375,29840.107706336305,143.47684696130455,29682.80963619752,-13.821223177481443,29869.476084468886,172.84522509388626,30012.415735957213,315.78487658221275
2021-04-07,29207.46400671196,29166.550685766153,30094.83953193063,29840.107706336305,,29867.939453125,29523.55078125,29743.48046875,29730.7890625,61500000.0,29730.7890625,29784.51517955819,53.72611705819145,29635.986958507914,-94.8021039920859,29803.0022625383,72.21320003829896,29977.624322290998,246.83525979099795
2021-04-08,29411.82679782703,29393.12899040291,29682.80963619752,29784.51517955819,,29744.7890625,29516.419921875,29675.880859375,29708.98046875,62600000.0,29708.98046875,29703.744597757235,-5.235870992764831,29545.47812070325,-163.50234804674983,29690.784138559364,-18.196330190636218,29828.208138019778,119.22766926977783
2021-04-09,29870.16507974267,30007.757588935783,29635.986958507914,29703.744597757235,,30064.349609375,29768.060546875,29865.529296875,29768.060546875,64900000.0,29768.060546875,29871.725354723632,103.66480784863234,29737.2673601734,-30.79318670160137,29917.087717303075,149.0271704280749,30077.845932418946,309.7853855439462
2021-04-12,29882.50721137505,30265.981094995514,29545.47812070325,29871.725354723632,,29876.0390625,29538.73046875,29874.4296875,29538.73046875,50200000.0,29538.73046875,29707.511402487755,168.78093373775482,29535.90071249008,-2.829756259918213,29764.38043165207,225.6499629020691,30042.63456439972,503.90409564971924
2021-04-13,29632.448360446142,29869.476084468886,29737.2673601734,29707.511402487755,,29897.109375,29573.7890625,29605.689453125,29751.609375,54900000.0,29751.609375,29874.19811783731,122.58874283730984,29694.48096603155,-57.12840896844864,29897.068307742476,145.45893274247646,30196.358961850405,444.74958685040474
2021-04-14,29366.596971104387,29803.0022625383,29535.90071249008,29874.19811783731,,29722.400390625,29567.1796875,29718.060546875,29620.990234375,57200000.0,29620.990234375,29678.55503592873,57.56480155372992,29458.867934931186,-162.12229944381397,29622.920370168868,1.930135793867521,29880.19994456554,259.2097101905383
2021-04-15,29436.69247659389,29690.784138559364,29694.48096603155,29678.55503592873,,29787.66015625,29558.55078125,29573.900390625,29642.689453125,50600000.0,29642.689453125,29776.037688250653,133.34823512565345,29603.765427589417,-38.924025535583496,29792.69890777394,150.00945464894176,30042.58530294709,399.8958498220891
2021-04-16,30008.13089962257,29917.087717303075,29458.867934931186,29776.037688250653,,29789.080078125,29621.830078125,29789.080078125,29683.369140625,49100000.0,29683.369140625,29812.837491541635,129.46835091663525,29650.489397653146,-32.879742971854284,29854.118223260622,170.74908263562247,30092.314703461714,408.9455628367141
2021-04-19,30301.739786386024,29764.38043165207,29603.765427589417,29812.837491541635,,29808.009765625,29530.83984375,29688.3203125,29685.369140625,44700000.0,29685.369140625,29736.821962714894,51.45282208989374,29543.714425110375,-141.65471551462542,29732.524572573137,47.15543194813654,29986.755476401187,301.3863357761875
2021-04-20,30012.415735957213,29897.068307742476,29650.489397653146,29736.821962714894,,29361.279296875,29014.359375,29355.869140625,29100.380859375,59900000.0,29100.380859375,29185.199887561612,84.81902818661183,28948.349046736257,-152.03181263874285,29132.803076389246,32.42221701424569,29441.526989314007,341.14612993900664
2021-04-21,29977.624322290998,29622.920370168868,29543.714425110375,29185.199887561612,,28778.9296875,28419.83984375,28660.359375,28508.55078125,71000000.0,28508.55078125,28685.74513587635,177.1943546263501,28456.33776895702,-52.21301229298115,28731.42622250598,222.87544125597924,29179.85453847237,671.3037572223693
2021-04-22,29828.208138019778,29792.69890777394,28948.349046736257,28685.74513587635,,29192.390625,28800.859375,28880.779296875,29188.169921875,55100000.0,29188.169921875,29287.546960076434,99.3770382014336,29112.512237340212,-75.65768453478813,29317.72724785877,129.55732598376926,29648.352706590435,460.18278471543454
2021-04-23,30077.845932418946,29854.118223260622,28456.33776895702,29287.546960076434,,29035.33984375,28770.619140625,28939.119140625,29020.630859375,47500000.0,29020.630859375,29123.594814541982,102.96395516698249,28904.39333175053,-116.23752762447111,29116.764203466475,96.13334409147501,29459.64462451078,439.01376513578
2021-04-26,30042.63456439972,29732.524572573137,29112.512237340212,29123.594814541982,,29241.279296875,28896.369140625,29095.490234375,29126.23046875,49200000.0,29126.23046875,29269.424432658125,143.19396390812472,29071.908809043816,-54.32165970618371,29291.678268875694,165.4478001256939,29628.755416951608,502.5249482016079
2021-04-27,30196.358961850405,29132.803076389246,28904.39333175053,29269.424432658125,,29187.109375,28990.189453125,29174.529296875,28991.890625,59400000.0,28991.890625,29185.905124283745,194.01449928374495,28989.65722788102,-2.233397118980065,29229.48863734526,237.59801234526094,29582.934083720553,591.0434587205527
2021-04-28,29880.19994456554,28731.42622250598,29071.908809043816,29185.905124283745,,29139.69921875,28875.91015625,28935.509765625,29053.970703125,61400000.0,29053.970703125,29131.629933211952,77.65923008695245,28940.701144819614,-113.26955830538645,29099.794592336984,45.82388921198435,29338.14856816549,284.17786504048854
2021-04-30,30042.58530294709,29317.72724785877,28989.65722788102,29131.629933211952,,29046.490234375,28760.26953125,28996.66015625,28812.630859375,78400000.0,28812.630859375,28875.51569423778,62.884834862779826,28707.232957812957,-105.39790156204253,28868.586185188964,55.95532581396401,29035.669256731868,223.0383973568678
2021-05-06,30092.314703461714,29116.764203466475,28940.701144819614,28875.51569423778,,29430.220703125,28966.470703125,29024.009765625,29331.369140625,94300000.0,29331.369140625,29447.59455740871,116.22541678370908,29325.09176571318,-6.277374911820516,29519.76984664495,188.40070601995103,29725.982473390643,394.61333276564255
2021-05-07,29986.755476401187,29291.678268875694,28707.232957812957,29447.59455740871,,29449.859375,29237.359375,29330.44921875,29357.8203125,67500000.0,29357.8203125,29483.43278239295,125.61246989294887,29340.568081602454,-17.252230897545815,29513.945826294832,156.12551379483193,29667.18911344651,309.3688009465113
2021-05-10,29441.526989314007,29229.48863734526,29325.09176571318,29483.43278239295,,29685.41015625,29346.140625,29376.890625,29518.33984375,66300000.0,29518.33984375,29632.27766822558,113.93782447557896,29493.590889249463,-24.748954500537366,29656.40888305381,138.0690393038094,29803.28638660256,284.9465428525582
2021-05-11,29179.85453847237,29099.794592336984,29340.568081602454,29632.27766822558,,29289.119140625,28535.359375,29238.560546875,28608.58984375,73200000.0,28608.58984375,28755.780057927594,147.1902141775936,28539.217207636684,-69.37263611331582,28730.14960042201,121.55975667200983,29001.837288524956,393.2474447749555
2021-05-12,29648.352706590435,28868.586185188964,29493.590889249463,28755.780057927594,,28831.029296875,27888.58984375,28712.099609375,28147.509765625,90000000.0,28147.509765625,28311.177415024722,163.667649399722,28126.95367948967,-20.55608613532968,28396.64974714606,249.1399815210607,28779.347802157863,631.838036532863
2021-05-13,29459.64462451078,29519.76984664495,28539.217207636684,28311.177415024722,,27961.9609375,27385.029296875,27929.009765625,27448.009765625,80500000.0,27448.009765625,27632.21092958597,184.20116396097,27406.92677540134,-41.08299022365827,27672.479742265656,224.46997664065566,28129.422915555886,681.413149930886
2021-05-14,29628.755416951608,29513.945826294832,28126.95367948967,27632.21092958597,,28139.9609375,27723.69921875,27723.69921875,28084.470703125,73500000.0,28084.470703125,28307.604422801407,223.13371967640705,28126.167318491964,41.69661536696367,28405.44898803346,320.9782849084586,28860.868707508198,776.398004383198
2021-05-17,29582.934083720553,29656.40888305381,27406.92677540134,28307.604422801407,,28312.779296875,27632.529296875,28310.4609375,27824.830078125,63900000.0,27824.830078125,28106.645911747124,281.81583362212405,27901.289053935092,76.45897581009194,28204.73445144389,379.90437331888825,28685.87663100008,861.0465528750792
2021-05-18,29338.14856816549,28730.14960042201,28126.167318491964,28106.645911747124,,28481.169921875,27931.5703125,27931.5703125,28406.83984375,74700000.0,28406.83984375,28596.155638156924,189.3157944069244,28394.20648487634,-12.633358873659745,28635.656604695832,228.81676094583236,29057.05244420562,650.2126004556194
2021-05-19,29035.669256731868,28396.64974714606,27901.289053935092,28596.155638156924,,28216.650390625,27842.98046875,28031.220703125,28044.44921875,68700000.0,28044.44921875,28129.81095615751,85.3617374075111,27873.368611407233,-171.0806073427666,28037.736715878127,-6.712502871872857,28366.271710649366,321.82249189936556
2021-05-20,29725.982473390643,27672.479742265656,28394.20648487634,28129.81095615751,,28176.869140625,27821.9609375,27875.5,28098.25,56800000.0,28098.25,28143.437933552195,45.18793355219532,27927.208047668682,-171.0419523313176,28064.928917546058,-33.321082453941926,28312.809035013197,214.559035013197
2021-05-21,29667.18911344651,28405.44898803346,27873.368611407233,28143.437933552195,,28411.560546875,28193.029296875,28269.609375,28317.830078125,58700000.0,28317.830078125,28317.4903978121,-0.33968031289987266,28178.450848107226,-139.3792300177738,28289.422686486272,-28.40739163872786,28353.774246132467,35.94416800746694
2021-05-24,29803.28638660256,28204.73445144389,27927.208047668682,28317.4903978121,,28584.1796875,28212.3203125,28212.3203125,28364.609375,54700000.0,28364.609375,28501.154046024196,136.54467102419585,28376.04525733064,11.435882330639288,28557.576706942404,192.9673319424037,28709.492369543994,344.88299454399385
2021-05-25,29001.837288524956,28635.656604695832,28178.450848107226,28501.154046024196,,28576.970703125,28443.740234375,28516.990234375,28553.98046875,54000000.0,28553.98046875,28584.69671793189,30.716249181888998,28429.866808322724,-124.11366042727605,28545.05882813735,-8.921640612650663,28636.36528775026,82.3848190002609
2021-05-26,28779.347802157863,28037.736715878127,28376.04525733064,28584.69671793189,,28710.830078125,28396.619140625,28396.619140625,28642.189453125,64200000.0,28642.189453125,28747.66673776554,105.47728464053944,28613.854754129425,-28.33469899557531,28806.39297894528,164.20352582028136,28978.988934454974,336.7994813299738
2021-05-27,28129.422915555886,28064.928917546058,28429.866808322724,28747.66673776554,,28587.2109375,28360.560546875,28543.3203125,28549.009765625,138200000.0,28549.009765625,28585.402411894407,36.39264626940712,28430.961844864767,-118.04792076023296,28584.05511887092,35.04535324592143,28710.2393071549,161.22954152990133
2021-05-28,28860.868707508198,28289.422686486272,28613.854754129425,28585.402411894407,,29194.109375,28899.66015625,28912.5390625,29149.41015625,80600000.0,29149.41015625,29195.399096637964,45.98894038796425,29137.58882623911,-11.82133001089096,29304.16976183653,154.75960558652878,29327.750751674175,178.34059542417526
2021-05-31,28685.87663100008,28557.576706942404,28430.961844864767,29195.399096637964,,29147.7109375,28791.599609375,29019.44921875,28860.080078125,53800000.0,28860.080078125,28968.13425090909,108.05417278409004,28822.794779070187,-37.28529905481264,28978.973779038293,118.89370091329329,29064.74817026686,204.66809214185923
2021-06-01,29057.05244420562,28545.05882813735,29137.58882623911,28968.13425090909,,29075.470703125,28611.25,28998.650390625,28814.33984375,47400000.0,28814.33984375,28840.50042725168,26.160583501681685,28702.758774822578,-111.58106892742217,28886.226084306836,71.88624055683613,29026.912870751694,212.57302700169384
2021-06-02,28366.271710649366,28806.39297894528,28822.794779070187,28840.50042725168,,29003.55078125,28565.830078125,28730.810546875,28946.140625,71000000.0,28946.140625,28971.489193484187,25.348568484187126,28823.35147742927,-122.78914757072926,28965.45407927083,19.313454270828515,29112.93484267872,166.79421767871827
2021-06-03,28312.809035013197,28584.05511887092,28702.758774822578,28971.489193484187,,29157.16015625,28879.150390625,28890.390625,29058.109375,58500000.0,29058.109375,29139.679970012745,81.57059501274489,29012.701288499404,-45.408086500596255,29189.226546888705,131.11717188870534,29339.477881422965,281.36850642296486
2021-06-04,28353.774246132467,29304.16976183653,28823.35147742927,29139.679970012745,,28991.240234375,28764.6796875,28901.419921875,28941.51953125,55800000.0,28941.51953125,29015.48406309192,73.96453184192069,28856.532601645216,-84.98692960478365,29004.73301573703,63.213484487030655,29145.303215150256,203.7836839002557
2021-06-07,28709.492369543994,28978.973779038293,29012.701288499404,29015.48406309192,,29241.19921875,28973.05078125,29214.0,29019.240234375,51000000.0,29019.240234375,29172.111550396774,152.87131602177396,29030.17831993266,10.938085557660088,29268.424812537618,249.18457816261798,29526.52850962011,507.28827524511144
2021-06-08,28636.36528775026,28886.226084306836,28856.532601645216,29172.111550396774,,29140.6796875,28897.640625,29046.029296875,28963.560546875,50400000.0,28963.560546875,29037.291108220117,73.73056134511717,28860.70278865029,-102.85775822470896,29028.383939435706,64.82339256070554,29232.3199162737,268.7593693987001
2021-06-09,28978.988934454974,28965.45407927083,29030.17831993266,29037.291108220117,,28932.029296875,28801.830078125,28901.560546875,28860.80078125,50400000.0,28860.80078125,28946.73605477065,85.93527352064848,28763.7844412541,-97.0163399958983,28931.25135885738,70.45057760737836,29154.906975606456,294.1061943564564
2021-06-10,28710.2393071549,29189.226546888705,28860.70278865029,28946.73605477065,,29007.529296875,28799.740234375,28799.740234375,28958.560546875,53300000.0,28958.560546875,29082.544774401933,123.98422752693295,28931.00262845494,-27.55791842006147,29124.270020406693,165.70947353169322,29352.0508022476,393.49025537259877
2021-06-11,29327.750751674175,29004.73301573703,28763.7844412541,29082.544774401933,,29080.890625,28839.5390625,29030.0390625,28948.73046875,71100000.0,28948.73046875,29055.760785322636,107.03031657263637,28891.22787603736,-57.50259271264076,29105.6700479649,156.93957921490073,29357.145807268098,408.415338518098
2021-06-14,29064.74817026686,29268.424812537618,28931.00262845494,29055.760785322636,,29208.349609375,29026.26953125,29153.109375,29161.80078125,45000000.0,29161.80078125,29254.90918143047,93.1084001804702,29112.22692929348,-49.57385195652023,29296.44836113183,134.64757988182828,29485.148020150606,323.3472389006056
2021-06-15,29026.912870751694,29028.383939435706,28891.22787603736,29254.90918143047,,29480.849609375,29235.7109375,29256.029296875,29441.30078125,53000000.0,29441.30078125,29491.982946094126,50.68216484412551,29336.10750815249,-105.19327309750952,29480.64315414196,39.3423728919588,29630.883289737627,189.5825084876269
2021-06-16,29112.93484267872,28931.25135885738,29112.22692929348,29491.982946094126,,29434.099609375,29263.720703125,29306.140625,29291.009765625,52400000.0,29291.009765625,29380.38392447238,89.37415884737857,29213.19605149026,-77.81371413473971,29370.105160731357,79.09539510635659,29527.180000795284,236.1702351702843
