,Date,High,Low,Open,Close,SMA05,SMA10,SMA25,GC
494,2004-12-16,110.68690048217772,109.3596942138672,110.38669662475588,109.50979614257812,110.05963787841797,109.68517985534668,108.32258825073244,1.0
495,2004-12-17,109.7389028930664,109.2728057861328,109.4782014465332,109.69150482177734,110.06911990356446,109.79657014465333,108.38073261718749,1.0
496,2004-12-20,110.3392985534668,109.50979614257812,109.5571942138672,110.15760192871096,110.0722805786133,109.89769004821778,108.47806067504884,1.0
497,2004-12-21,110.52890289306644,109.76260192871094,110.17340530395508,110.1259951782227,109.974318939209,109.99485971069336,108.56622446289064,1.0
498,2004-12-22,110.2760971069336,109.85739807128908,110.1496942138672,110.15760192871096,109.92850000000003,110.04778956604005,108.68630455932617,1.0
499,2004-12-23,110.59210433959964,109.9364028930664,110.15760192871096,110.50520385742188,110.12758154296878,110.09360971069336,108.83924892578125,1.0
500,2004-12-24,110.85280578613282,110.44200241088868,110.51309951782228,110.84489807128908,110.3582601928711,110.21369004821779,109.02632086791994,1.0
501,2004-12-27,111.16880096435548,110.6395024108887,110.83700241088869,110.7421942138672,110.47517864990236,110.27372961425783,109.20580863647461,1.0
502,2004-12-28,111.0660971069336,110.71059951782227,110.7184951782227,110.78169662475588,110.60631893920899,110.29031893920902,109.3615964050293,1.0
503,2004-12-29,111.80080337524414,110.70270385742188,110.8053956604004,111.6585971069336,110.90651797485353,110.41750898742677,109.5445601928711,1.0
504,2004-12-30,111.84030578613282,110.84489807128908,111.6585971069336,110.77380096435547,110.96023739624025,110.5439094696045,109.68075611572267,1.0
505,2004-12-31,110.84489807128908,109.6203956604004,110.75799758911133,109.77840530395508,110.74693884277345,110.5525995178223,109.7654443664551,1.0
506,2005-01-03,110.01539566040042,109.1621942138672,109.99169662475586,109.30440048217774,110.45938009643555,110.46727937316896,109.82169232788088,1.0
507,2005-01-04,109.78630096435548,108.8778057861328,109.32020385742187,109.4703057861328,110.19710192871094,110.40171043395996,109.87667650146484,1.0
508,2005-01-05,109.77049758911132,108.81460433959958,109.4703057861328,109.00419662475586,109.6662218322754,110.28636990356446,109.91333213500977,1.0
509,2005-01-06,109.4782014465332,108.90940048217772,109.01210433959965,109.20169662475588,109.35180096435548,110.15601918029786,109.96199592285159,1.0
510,2005-01-07,109.23330337524416,107.8982014465332,109.2096043395996,108.2853057861328,109.05318106079103,109.90005995178224,109.95030407714843,1.0
511,2005-01-10,108.24580337524417,107.61380096435548,108.1035971069336,107.8903057861328,108.77036212158202,109.6148711090088,109.9000601928711,1.0
512,2005-01-11,108.18260192871094,106.9107014465332,107.8903057861328,107.13190048217774,108.30268106079102,109.24989149475098,109.81916427001954,1.0
513,2005-01-12,107.52690048217774,106.6895024108887,107.13979614257812,107.28989807128907,107.95982135009767,108.81302159118653,109.72562805786134,1.0
514,2005-01-13,107.55059951782228,106.75270385742188,107.25830337524414,106.9107014465332,107.50162231445313,108.42671163940429,109.60017601928712,1.0
515,2005-01-14,107.00549758911131,105.31489807128906,106.9185971069336,105.5282014465332,106.9502014465332,108.0016912536621,109.43554028930664,1.0
516,2005-01-17,105.84419662475588,105.25169662475588,105.5360971069336,105.4017985534668,106.45250000000001,107.61143106079103,109.24594028930663,1.0
517,2005-01-18,106.1207014465332,105.04630096435548,105.37809951782226,105.15690048217772,106.0575,107.1800905303955,109.02758417358399,1.0
518,2005-01-19,106.1285971069336,105.11739807128907,105.1410971069336,105.6861990356445,105.73676019287109,106.84829077148439,108.83956427001952,1.0
519,2005-01-20,106.01010192871094,105.15690048217772,105.67039566040042,105.81260192871096,105.51714028930664,106.50938130187987,108.69167650146484,1.0
520,2005-01-21,106.48409469604492,105.37020385742188,105.81260192871096,105.37020385742188,105.48554077148438,106.2178711090088,108.51882446289065,1.0
521,2005-01-24,106.40510192871096,105.5360971069336,105.91530578613282,105.6625,105.53768106079102,105.99509053039552,108.33902038574219,1.0
522,2005-01-25,106.8870024108887,105.59140289306644,105.63880096435548,106.5789028930664,105.82208154296875,105.93979077148438,108.19713669433594,1.0
523,2005-01-26,106.56309951782228,106.0653956604004,106.56309951782228,106.49200241088867,105.98324221801758,105.86000120544433,108.05051271362305,1.0
524,2005-01-27,106.9739028930664,105.7020024108887,106.49989807128908,105.96270385742189,106.01326260375977,105.76520144653321,107.86881271362304,1.0
525,2005-01-28,106.76849517822264,105.82840530395508,105.97059951782228,105.86,106.11122183227539,105.79838130187989,107.66941679077148,1.0
526,2005-01-31,106.8553956604004,106.2628956604004,106.57099517822266,106.7921942138672,106.33716067504884,105.93742086791993,107.51141679077149,1.0
527,2005-02-01,107.0528956604004,106.6895024108887,106.80799758911137,106.83169662475586,106.38771942138672,106.10490048217773,107.35341679077148,1.0
528,2005-02-02,107.27409469604493,106.56309951782228,106.83960433959965,106.7210971069336,106.4335383605957,106.20839028930666,107.15591679077149,1.0
529,2005-02-03,107.2425,106.72900482177737,106.74479614257812,107.045,106.64999758911134,106.33163009643553,107.00676475219727,1.0
530,2005-02-04,107.1160971069336,105.65460433959964,107.06080337524416,105.65460433959964,106.60891845703127,106.36007014465333,106.84181271362304,1.0
531,2005-02-07,106.13650482177736,105.55979614257816,105.9232014465332,105.67830337524414,106.38614028930665,106.36165048217774,106.69676882934569,1.0
532,2005-02-08,106.81590530395508,105.67039566040042,105.6861990356445,106.64210433959958,106.34822183227539,106.36797062683107,106.58364077148438,1.0
533,2005-02-09,106.9896942138672,106.3892985534668,106.63419662475586,106.8553956604004,106.37508154296874,106.40430995178224,106.49768873291015,1.0
534,2005-02-10,107.6928057861328,106.75270385742188,106.8475,107.6453956604004,106.49516067504882,106.5725791320801,106.43543669433593,2.0
535,2005-02-11,107.66909469604492,107.25830337524414,107.65330337524416,107.39260192871096,106.84276019287108,106.72583932495118,106.39972854003906,1.0
536,2005-02-14,107.7796942138672,106.9896942138672,107.33729614257813,107.68489807128908,107.24407913208009,106.81510971069338,106.39151223144532,1.0
537,2005-02-15,107.8903057861328,107.08450241088867,107.6928057861328,107.5110971069336,107.41787768554688,106.88304975891114,106.40668009643555,1.0
538,2005-02-16,108.5539028930664,107.48739807128906,107.48739807128906,108.53020385742188,107.7528393249512,107.06396043395998,106.45629232788086,1.0
539,2005-02-17,109.05159469604492,108.38799758911136,108.51440048217772,108.94099517822264,108.01195922851564,107.25355995178222,106.53750407714844,1.0
540,2005-02-18,109.24119903564456,108.57760192871096,108.93309951782228,108.67239807128908,108.26791845703126,107.55533932495118,106.66327194213868,1.0
541,2005-02-21,109.11479614257811,108.70400482177736,109.05159469604492,108.80669662475586,108.4922781677246,107.86817864990235,106.79946786499023,1.0
542,2005-02-22,109.2253956604004,108.32479614257817,108.80669662475586,109.18590530395508,108.8272398071289,108.1225587463379,106.96062805786134,1.0
543,2005-02-23,109.65200241088868,109.05159469604492,109.17799758911131,109.5414028930664,109.02947961425782,108.39115946960449,107.11483621215821,1.0
544,2005-02-24,110.0470024108887,109.3596942138672,109.5414028930664,109.8810971069336,109.2175,108.61472961425781,107.27757601928711,1.0
545,2005-02-25,110.1259951782227,109.43080337524414,109.8732014465332,110.10229614257813,109.5034796142578,108.88569903564454,107.46685971069336,1.0
546,2005-02-28,109.90479614257816,109.0278956604004,109.7389028930664,109.13849517822266,109.56983932495118,109.03105874633789,107.60589951782227,1.0
547,2005-03-01,109.20169662475588,108.57760192871096,109.20169662475588,108.6803057861328,109.46871942138671,109.14797961425782,107.68995563354493,1.0
548,2005-03-02,108.97260192871094,108.4828057861328,108.6960971069336,108.73559951782228,109.30755874633789,109.16851918029786,107.77969951782227,1.0
549,2005-03-03,109.11479614257811,108.72770385742189,108.73559951782228,109.01210433959965,109.13376019287111,109.17563009643554,107.90167553710938,1.0
550,2005-03-04,109.64409469604492,108.99630096435548,109.02,109.64409469604492,109.04211990356445,109.27279975891113,108.05303932495119,1.0
551,2005-03-07,109.79419662475588,109.29650482177736,109.36760192871094,109.7467985534668,109.1637805786133,109.36680995178222,108.17122349853517,1.0
552,2005-03-08,110.42619903564452,109.59669662475586,109.73099517822266,110.26030578613282,109.4797805786133,109.47425000000001,108.30836786499025,1.0
553,2005-03-09,110.4735971069336,109.58090530395508,110.26030578613282,109.89690048217771,109.71204077148438,109.50979975891114,108.43540000000002,1.0
554,2005-03-10,110.5446942138672,109.89690048217771,109.89690048217771,110.3629975891113,109.9822194213867,109.5579898071289,108.56811990356445,1.0
555,2005-03-11,110.75799758911133,110.15760192871096,110.3392985534668,110.75010192871096,110.20342086791993,109.6227703857422,108.77193980712892,1.0
556,2005-03-14,111.1371942138672,110.48150482177736,110.48150482177736,110.81330337524416,110.41672183227539,109.79025120544433,108.97733980712891,1.0
557,2005-03-15,110.82909469604492,109.72309951782228,110.7975,109.89690048217771,110.34404077148437,109.91191067504883,109.10753165283202,1.0
558,2005-03-16,110.52099517822266,109.66780578613282,109.91270385742187,110.37090530395508,110.43884173583983,110.07544125366212,109.24815203857423,1.0
559,2005-03-17,110.6,110.18130096435549,110.37880096435548,110.48150482177736,110.46254318237307,110.22238130187989,109.3615964050293,1.0
560,2005-03-18,110.7184951782227,109.91270385742187,110.49729614257816,110.18919662475588,110.35036212158204,110.27689149475097,109.4734601928711,1.0
561,2005-03-21,110.15760192871096,109.23330337524416,110.11809951782227,109.3439028930664,110.0564820251465,110.23660192871094,109.53982038574219,1.0
562,2005-03-22,109.6125,108.97260192871094,109.3754975891113,109.04369903564456,109.88584173583986,110.11494125366212,109.60112446289062,1.0
563,2005-03-23,109.0832014465332,108.4670024108887,109.0595024108887,108.67239807128908,109.54614028930666,109.99249101257325,109.6068122314453,1.0
564,2005-03-24,109.415,108.60130096435547,108.6882014465332,108.67239807128908,109.18431893920899,109.82343106079102,109.59606834716797,1.0
565,2005-03-25,108.9646942138672,108.61710433959963,108.6960971069336,108.84619903564452,108.91571942138674,109.63304077148439,109.60302038574218,1.0
566,2005-03-27,109.24909469604492,108.77510192871094,108.84619903564452,109.23330337524416,108.89359951782228,109.4750407714844,109.62008465576173,1.0
567,2005-03-28,109.8732014465332,109.1621942138672,109.2175,109.6757014465332,109.02000000000001,109.45292086791991,109.63967650146486,1.0
568,2005-03-29,110.0785971069336,109.5414028930664,109.69150482177734,109.6757014465332,109.22066067504883,109.38340048217773,109.64504844360351,1.0
569,2005-03-30,109.8810971069336,109.23330337524416,109.69940048217774,109.7389028930664,109.43396163940429,109.30914028930665,109.63936067504883,1.0
570,2005-03-31,110.1339028930664,109.46239807128909,109.73099517822266,109.76260192871094,109.61724221801758,109.26648081970215,109.62577290649415,1.0
571,2005-04-03,110.09440048217772,109.52559951782229,109.65200241088868,109.90479614257816,109.75154077148439,109.32257014465333,109.65642494506835,2.0
572,2005-04-04,110.16549758911135,109.78630096435548,109.89690048217771,109.9679975891113,109.80999999999999,109.415,109.70793261718751,1.0
573,2005-04-05,110.55260192871094,109.72309951782228,109.97590530395507,110.48940048217771,109.97273980712889,109.59670024108887,109.77808465576172,1.0
574,2005-04-06,110.6710971069336,110.16549758911135,110.4578057861328,110.23659469604492,110.0722781677246,109.75311990356445,109.82706427001955,1.0
575,2005-04-07,110.6710971069336,109.85739807128908,110.23659469604492,110.50520385742188,110.2207985534668,109.91902038574219,109.86150863647461,1.0
576,2005-04-10,110.76590530395508,110.29190048217774,110.58419662475586,110.37880096435548,110.31559951782226,110.03357014465332,109.88678873291015,1.0
577,2005-04-11,110.58419662475586,109.83369903564456,110.38669662475588,109.96010192871094,110.3140203857422,110.0620101928711,109.87478057861328,1.0
578,2005-04-12,109.99169662475586,109.23330337524416,109.96010192871094,109.44659469604493,110.10545922851563,110.03909951782228,109.85676834716799,1.0
579,2005-04-13,109.73099517822266,109.32809951782228,109.4703057861328,109.44659469604493,109.94745922851561,110.00986869812012,109.82011223144532,1.0
580,2005-04-14,110.09440048217772,109.3517985534668,109.44659469604493,109.52559951782229,109.75153836059572,109.98616845703125,109.77113213500978,1.0
581,2005-04-17,110.60789566040042,109.63619903564457,109.83369903564456,110.44989807128908,109.76575778198244,110.04067864990233,109.75659592285156,2.0
582,2005-04-18,110.57630096435548,110.01539566040042,110.4657014465332,110.2760971069336,109.82895681762696,110.07148860168459,109.7717637878418,1.0
583,2005-04-19,110.55260192871094,110.0311990356445,110.28400482177734,110.48940048217771,110.03751797485351,110.07148860168456,109.7765035949707,1.0
584,2005-04-20,110.9554975891113,110.0628057861328,110.48940048217771,110.05489807128907,110.15917864990236,110.05331893920899,109.75943932495119,1.0
585,2005-04-21,110.1259951782227,109.12270385742188,110.05489807128907,109.30440048217774,110.11493884277346,109.93323860168456,109.72404747924806,1.0
586,2005-04-24,109.04369903564456,108.21419662475589,108.90150482177737,108.51440048217772,109.72783932495118,109.7467985534668,109.6908673828125,1.0
587,2005-04-25,108.92520385742188,108.3721942138672,108.51440048217772,108.83830337524417,109.44028057861328,109.63461869812014,109.68265155639651,1.0
588,2005-04-26,108.94099517822264,108.00880096435549,108.84619903564452,108.11940048217774,108.96628057861328,109.50189927673341,109.66053165283205,1.0
589,2005-04-27,108.50650482177736,107.7796942138672,108.12729614257812,108.0957014465332,108.5744412536621,109.36680995178222,109.63746378784181,1.0
590,2005-04-28,108.18260192871094,106.40510192871096,108.1035971069336,106.3971942138672,107.99300000000001,109.05396942138673,109.53950359497072,1.0
591,2005-05-01,107.16349517822266,106.5157014465332,106.81590530395508,106.66580337524414,107.6232805786133,108.67555995178222,109.43680359497071,1.0
592,2005-05-02,107.14770385742187,106.54729614257812,106.6578956604004,106.76059951782229,107.2077398071289,108.3240101928711,109.32019951782226,1.0
593,2005-05-03,107.2425,106.5789028930664,106.73690048217776,106.9107014465332,106.96600000000001,107.96614028930665,109.20959951782228,1.0
594,2005-05-04,107.0371043395996,106.61840530395509,106.9107014465332,106.95020385742188,106.73690048217775,107.65567086791994,109.0980515563965,1.0
595,2005-05-05,107.21090530395507,106.16809951782228,106.95020385742188,106.2628956604004,106.71004077148439,107.35152038574219,108.95806330566407,1.0
596,2005-05-08,107.40840530395508,106.3814028930664,106.53150482177736,107.35309951782229,106.84750000000001,107.23539028930664,108.85599544067384,1.0
597,2005-05-09,107.42419662475588,107.1003057861328,107.34520385742188,107.3689028930664,106.96916067504883,107.08845024108886,108.75203165283204,1.0
598,2005-05-10,107.60590530395508,106.7764028930664,107.3609951782227,107.02919662475588,106.99285971069337,106.9794298553467,108.61362349853516,1.0
599,2005-05-11,107.2978057861328,106.87909469604492,107.0528956604004,106.96599517822266,106.99601797485352,106.86645922851562,108.48279951782226,1.0
600,2005-05-12,107.16349517822266,106.7210971069336,106.95809951782228,106.95020385742188,107.13347961425782,106.9217601928711,108.34059951782227,1.0
601,2005-05-15,107.35309951782229,106.49989807128908,106.94229614257812,106.68159469604493,106.99917864990235,106.92333932495119,108.19271126708985,1.0
602,2005-05-16,107.13979614257812,106.27080337524414,106.6578956604004,106.92650482177734,106.91069903564453,106.93992985534669,108.0713673828125,1.0
603,2005-05-17,107.33729614257813,106.82380096435548,106.92650482177734,107.1871942138672,106.9422985534668,106.96757913208009,107.98099136352539,1.0
604,2005-05-18,107.5664028930664,106.99760192871094,107.1792985534668,107.3846942138672,107.0260383605957,107.01102816772462,107.89851534423828,1.0
605,2005-05-19,107.61380096435548,107.12400482177736,107.39260192871096,107.25830337524414,107.08765826416015,107.110568939209,107.80782349853516,1.0
606,2005-05-22,107.32940048217772,106.86330337524414,107.23460433959958,106.9896942138672,107.1492781677246,107.07422840881347,107.6694153442383,1.0
607,2005-05-23,107.08450241088867,106.69739807128909,107.00549758911131,106.82380096435548,107.12873739624024,107.01971821594239,107.53132349853517,1.0
608,2005-05-24,107.32940048217772,106.65,106.83960433959965,107.1792985534668,107.12715826416017,107.03472840881348,107.39891942138672,1.0
609,2005-05-25,107.44,106.5946942138672,107.16349517822266,106.76849517822264,107.00391845703125,107.01497840881348,107.26746330566407,1.0
610,2005-05-26,107.41630096435549,106.5946942138672,106.74479614257812,107.3057014465332,107.01339807128906,107.05052816772461,107.18751534423829,1.0
611,2005-05-29,106.9896942138672,106.255,106.95809951782228,106.42090530395508,106.89964028930663,107.02445922851564,107.10377553710937,1.0
612,2005-05-30,106.46830337524416,105.1410971069336,106.43669662475588,105.3939028930664,106.61366067504882,106.87119903564454,106.96599951782225,1.0
613,2005-05-31,105.5992985534668,104.55650482177737,105.38599517822266,104.70659469604492,106.11911990356445,106.62313908386231,106.82948728637695,1.0
614,2005-06-01,105.10159469604493,104.4221942138672,104.70659469604492,104.8725,105.7399208679199,106.37191966247558,106.70055922851563,1.0
615,2005-06-02,104.9435971069336,103.8928956604004,104.84880096435548,103.93239807128909,105.0652601928711,106.03932913208007,106.60196738281249,1.0
616,2005-06-05,104.17729614257811,103.4267985534668,104.0903956604004,103.47419662475586,104.47591845703126,105.68777937316895,106.47430311279297,1.0
617,2005-06-06,103.8217985534668,103.26090530395508,103.49789566040042,103.41890289306644,104.08091845703125,105.34728956604003,106.34063524780275,1.0
618,2005-06-07,104.13780578613282,103.3003956604004,103.4346942138672,103.64010192871096,103.86761990356447,104.99336990356446,106.20981126708985,1.0
619,2005-06-08,103.98770385742188,103.39520385742188,103.64010192871096,103.79809951782228,103.65273980712894,104.69633033752443,106.08372709350586,1.0
620,2005-06-09,104.24049758911131,103.5610971069336,103.8139028930664,104.17729614257811,103.70171942138673,104.38348980712892,106.00030311279298,1.0
621,2005-06-12,104.8646043395996,103.6321942138672,103.9403057861328,104.7460971069336,103.95609951782228,104.21600898742676,105.89602301635743,1.0
622,2005-06-13,105.05419662475586,103.91659469604492,104.7382014465332,103.93239807128909,104.05879855346681,104.06985850524904,105.75856282348633,1.0
623,2005-06-14,104.65130096435549,103.8296942138672,103.93239807128909,104.5485971069336,104.24049758911133,104.05405874633792,105.65933884277345,1.0
624,2005-06-15,104.58020385742188,104.0192985534668,104.5407014465332,104.1535971069336,104.31159710693359,103.98216845703125,105.54684291992189,1.0
625,2005-06-16,105.4254975891113,103.96400482177737,104.1457014465332,105.25169662475588,104.52647720336915,104.11409831237795,105.47890263061525,1.0
626,2005-06-19,105.17270385742188,104.69080337524414,104.90409469604492,104.98309951782228,104.57387768554688,104.26498860168458,105.41096282348633,1.0
627,2005-06-20,104.98309951782228,103.83760192871094,104.95940048217771,104.26419662475588,104.64023739624027,104.34951797485353,105.30447049560549,1.0
628,2005-06-21,104.5407014465332,103.99559951782228,104.24049758911131,104.13780578613282,104.5580791320801,104.3992883605957,105.1824949584961,1.0
629,2005-06-22,104.2246942138672,103.2529975891113,104.1457014465332,103.51369903564456,104.43009951782228,104.37084831237794,105.0276551513672,1.0
630,2005-06-23,104.4379975891113,103.3635971069336,103.52159469604491,104.20099517822266,104.21995922851563,104.37321821594239,104.90536282348634,1.0
631,2005-06-26,105.2042985534668,104.4379975891113,104.4379975891113,105.0146942138672,104.22627816772463,104.40007792663576,104.82636282348635,1.0
632,2005-06-27,105.36229614257812,104.63549758911137,105.29909469604492,104.66710433959965,104.30685971069337,104.4735485534668,104.7400949584961,1.0
633,2005-06-28,105.4571043395996,104.63549758911137,104.89619903564456,105.37020385742188,104.55333932495118,104.55570922851564,104.66773117065432,1.0
634,2005-06-29,106.15229614257812,105.1095024108887,105.29119903564457,105.85210433959963,105.02102038574222,104.72555995178224,104.6310755371094,2.0
635,2005-06-30,106.07330337524417,105.3385971069336,105.84419662475588,105.35440048217774,105.25170144653323,104.73583033752443,104.55302349853517,1.0
636,2005-07-03,105.29119903564457,104.65919662475586,105.0304975891113,104.9278057861328,105.23432376098636,104.73030096435548,104.4932995178223,1.0
637,2005-07-04,105.32280578613282,104.8803956604004,104.91989807128908,105.11739807128907,105.32438250732423,104.81562110900879,104.4822393249512,1.0
638,2005-07-05,105.7889028930664,104.99099517822266,105.1095024108887,105.76520385742188,105.40338250732422,104.97836091613769,104.52458369140626,1.0
639,2005-07-06,106.0496043395996,105.3939028930664,105.76520385742188,105.67039566040042,105.36704077148438,105.1940305786133,104.55649951782229,1.0
640,2005-07-07,106.23130096435548,105.5360971069336,105.67039566040042,106.23130096435548,105.54242086791992,105.39706115722656,104.64845563354494,1.0
641,2005-07-10,106.75270385742188,105.89159469604492,106.0496043395996,106.47619903564456,105.85209951782228,105.5432116394043,104.76853572998048,1.0
642,2005-07-11,107.23460433959958,106.33400482177734,106.46830337524416,107.2029975891113,106.26921942138674,105.79680096435547,104.91989951782227,1.0
643,2005-07-12,107.3135971069336,106.74479614257812,107.1714028930664,106.8553956604004,106.48725778198244,105.94532014465332,105.04851126708985,1.0
644,2005-07-13,107.3846942138672,106.48409469604492,106.83169662475586,107.27409469604493,106.80799758911135,106.08751918029785,105.18755107421876,1.0
645,2005-07-14,107.44,106.5867985534668,107.2425,106.56309951782228,106.8743572998047,106.20838908386231,105.28298320922853,1.0
646,2005-07-17,107.045,106.3892985534668,106.73690048217776,106.53940048217774,106.88699758911135,106.3695485534668,105.3547153442383,1.0
647,2005-07-18,107.28989807128907,106.4446043395996,106.53150482177736,107.27409469604493,106.90121701049807,106.58521821594238,105.48838320922852,1.0
648,2005-07-19,108.3642985534668,107.2188009643555,107.27409469604493,108.24580337524417,107.17929855346681,106.83327816772461,105.63627145996095,1.0
649,2005-07-20,108.38010192871094,105.55190048217771,108.26950241088868,106.0653956604004,106.93755874633788,106.87277816772462,105.71274340209962,1.0
650,2005-07-21,106.87909469604492,105.89950241088869,106.07330337524417,106.02590530395508,106.83011990356447,106.85223860168458,105.74371174926759,1.0
651,2005-07-24,106.76059951782229,105.9942985534668,106.23919662475586,106.37349517822264,106.79693884277344,106.84196821594239,105.7993275756836,1.0
652,2005-07-25,106.83960433959965,106.1285971069336,106.3814028930664,106.7842985534668,106.69897961425781,106.80009831237794,105.90013165283204,1.0
653,2005-07-26,107.23460433959958,106.54729614257812,106.80010192871094,107.1871942138672,106.48725778198244,106.83327816772461,106.02210718994142,1.0
654,2005-07-27,107.62169662475588,106.90280578613282,107.2029975891113,107.5821942138672,106.79061749267578,106.86408811950685,106.18484699707032,1.0
655,2005-07-28,108.2853057861328,107.2029975891113,107.5821942138672,107.7085971069336,107.12715585327149,106.97863787841797,106.32515107421875,1.0
656,2005-07-31,108.26950241088868,107.76390289306644,107.8982014465332,107.98510192871096,107.44947720336916,107.12320802307129,106.4439673828125,1.0
657,2005-08-01,108.0957014465332,107.22669662475586,107.99299758911135,107.27409469604493,107.54743643188479,107.12320802307131,106.54824699707032,1.0
658,2005-08-02,108.30900482177736,107.2425,107.28989807128907,108.27739807128908,107.76547720336916,107.12636749267578,106.664534765625,1.0
659,2005-08-03,108.8935971069336,107.99299758911135,108.26950241088868,108.7829975891113,108.00563787841797,107.39812768554688,106.78177049560547,1.0
660,2005-08-04,110.10229614257813,108.71190048217774,108.7988009643555,110.1259951782227,108.48911749267579,107.80813667297363,106.97263428344728,1.0
661,2005-08-07,109.62830337524414,109.02,109.39919662475586,109.32809951782228,108.75771701049807,108.1035971069336,107.14864603271484,1.0
662,2005-08-08,109.57299758911137,109.17010192871096,109.33599517822266,109.2885971069336,109.16061749267581,108.35402696228027,107.31549399414064,1.0
663,2005-08-09,109.29650482177736,107.88239807128907,109.29650482177736,108.24580337524417,109.15429855346682,108.45988787841797,107.41471797485352,1.0
664,2005-08-10,108.31690048217772,107.835,108.23,108.0957014465332,109.01683932495118,108.51123860168457,107.51173020629884,1.0
665,2005-08-11,108.18260192871094,107.40840530395508,108.07200241088869,107.40840530395508,108.47332135009768,108.48121942138673,107.55881437988282,1.0
666,2005-08-14,107.66909469604492,106.64210433959958,107.55059951782228,106.8475,107.97720144653321,108.36745922851564,107.57366641845704,1.0
667,2005-08-15,107.01340530395508,106.2628956604004,106.83960433959965,106.94229614257812,107.5079412536621,108.33427937316897,107.56323836059572,1.0
668,2005-08-16,107.08450241088867,106.3814028930664,106.90280578613282,106.53150482177736,107.16508154296875,108.15969004821777,107.5502827270508,1.0
669,2005-08-17,106.96599517822266,106.17599517822264,106.53940048217774,106.2945024108887,106.80484173583984,107.91084053039552,107.51109903564455,1.0
670,2005-08-18,106.37349517822264,105.95479614257812,106.2945024108887,106.02590530395508,106.52834173583986,107.50083154296877,107.48961126708984,1.0
671,2005-08-21,106.1996942138672,105.49659469604492,106.18390289306645,106.0179975891113,106.36244125366211,107.16982135009766,107.46875515136719,1.0
672,2005-08-22,106.46830337524416,105.74940048217772,106.01010192871094,106.17599517822264,106.20918106079102,106.85856115722656,107.4248311706543,1.0
673,2005-08-23,106.8870024108887,106.1128057861328,106.18390289306645,106.87119903564457,106.27711990356445,106.72110072326662,107.36984699707033,1.0
674,2005-08-24,107.0371043395996,106.48409469604492,106.8475,106.9896942138672,106.41615826416016,106.6105,107.40681893920899,1.0
675,2005-08-25,107.1714028930664,106.5157014465332,106.9185971069336,106.9896942138672,106.60891604614258,106.5686288909912,107.44537049560547,1.0
676,2005-08-28,107.5032014465332,106.7132014465332,106.87119903564457,106.95809951782228,106.79693643188477,106.57968884277345,107.46875466918945,1.0
677,2005-08-29,107.54270385742188,106.7053057861328,106.95809951782228,107.45580337524414,107.05289807128909,106.63103956604004,107.49561486206056,1.0
678,2005-08-30,108.00880096435549,107.2503956604004,107.46369903564457,107.8586990356445,107.25039807128906,106.76375898742677,107.52247505493166,1.0
679,2005-08-31,108.4828057861328,107.75599517822266,107.835,108.43539566040042,107.5395383605957,106.97784831237793,107.55660311279298,1.0
680,2005-09-01,108.8225,108.2853057861328,108.41960433959964,108.60130096435547,107.86185971069335,107.23538787841797,107.59231126708984,2.0
681,2005-09-04,108.72770385742189,107.8745024108887,108.6960971069336,108.18260192871094,108.10676019287109,107.45184831237793,107.60021126708985,1.0
682,2005-09-05,108.21419662475589,107.6928057861328,108.1904975891113,107.8745024108887,108.19050000000001,107.62169903564454,107.6242275756836,1.0
683,2005-09-06,108.52229614257811,107.66119903564456,107.86659469604491,107.9060971069336,108.19997961425784,107.72518884277345,107.60937553710937,1.0
684,2005-09-07,108.45909469604491,107.8745024108887,107.9060971069336,108.19840530395508,108.15258154296876,107.84605995178224,107.58599184570313,1.0
685,2005-09-08,108.67239807128908,107.44,108.20630096435548,107.49530578613282,107.93138250732423,107.89662110900879,107.48076427001953,1.0
686,2005-09-11,107.22669662475586,106.56309951782228,107.07659469604492,106.95809951782228,107.68648202514649,107.89662110900879,107.38596427001954,1.0
687,2005-09-12,107.6453956604004,106.93440048217774,107.00549758911131,107.3846942138672,107.58852038574219,107.8895101928711,107.30980815429687,1.0
688,2005-09-13,107.47950241088868,106.87909469604492,107.3689028930664,107.13979614257812,107.4352601928711,107.81761990356445,107.26556786499025,1.0
689,2005-09-14,107.23460433959958,106.30239807128906,107.13190048217774,106.89489807128906,107.17455874633791,107.66357014465333,107.21753572998047,1.0
690,2005-09-15,107.76390289306644,106.86330337524414,106.8870024108887,107.55849517822266,107.18719662475587,107.55928956604005,107.22353932495118,1.0
691,2005-09-18,107.22669662475586,106.68159469604493,106.92650482177734,106.87909469604492,107.17139566040039,107.42893884277346,107.22480311279298,1.0
692,2005-09-19,107.39260192871096,106.76059951782229,106.8553956604004,107.16349517822266,107.12715585327149,107.35783811950685,107.23365107421876,1.0
693,2005-09-21,107.81130096435548,106.95809951782228,107.48739807128906,107.1714028930664,107.13347720336915,107.28436869812012,107.2592469970703,1.0
694,2005-09-22,107.2188009643555,106.54729614257812,107.14770385742187,106.96599517822266,107.14769662475587,107.16112768554687,107.28610670776368,1.0
695,2005-09-25,107.19510192871094,106.65,106.7842985534668,107.1082014465332,107.05763787841798,107.12241725158692,107.32939855346682,1.0
696,2005-09-26,107.60590530395508,106.92650482177734,107.1160971069336,107.5110971069336,107.1840383605957,107.17771701049806,107.38912253417969,1.0
697,2005-09-27,107.6453956604004,107.27409469604493,107.51900482177734,107.5664028930664,107.26461990356445,107.19588787841796,107.44473884277345,1.0
